formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	formulaId	alignedFeatureId	featureId
1	C15H22N2O4	[M + Na]+	C15H22N2NaO4+	44.913	41.323	3.590	10	0.727	-0.166	1.180	-0.616		317.147	70	567750199695838130	567749476396488594	2865
1	C16H29N3O6	[M + H]+	C16H30N3O6+	93.470	88.987	4.482	21	0.995	0.130	2.245	-0.775		360.213	70	567750137209096821	567749476409071510	2875
1	C18H20N2O5	[M + H]+	C18H21N2O5+	48.563	44.791	3.773	12	0.987	0.063	1.186	0.237		345.145	68	567750055348865034	567749476425848730	2876
1	C9H13FN2O3	[M + H]+	C9H14FN2O3+	66.639	66.639	0.000	14	0.961	5.426	8.937	-6.849		217.097	70	567750072243521696	567749476446820254	2877
1	C22H43N7O6	[M + H]+	C22H44N7O6+	36.567	36.567	0.000	19	0.995	1.038	2.565	-0.813		502.334	70	567750091528931634	567749476463597474	2882
1	C11H22N2O4	[M + H]+	C11H23N2O4+	150.488	147.378	3.110	32	0.992	1.712	2.837	-0.257		247.165	70	567750178258750236	567749476501346218	2884
1	C14H20N2O4	[M + H]+	C14H21N2O4+	65.131	60.603	4.528	16	0.997	0.412	1.225	-0.449		281.149	71	567750223179746538	567749476518123438	2889
1	C11H23NO6	[M + H]+	C11H24NO6+	24.140	23.307	0.833	6	0.965	1.058	6.282	-6.439		266.158	71	567750097153493355	567749476534900658	2896
1	C28H36N4O6	[M + H]+	C28H37N4O6+	19.573	19.035	0.538	4	1.000	0.384	1.045	0.112		525.271	71	567750081458407663	567749476551677878	2899
1	C16H27N3O4	[M + H]+	C16H28N3O4+	82.894	79.405	3.489	31	0.998	1.272	1.428	-0.673		326.207	71	567750116430514653	567749476572649402	2909
1	C14H20N2O4	[M + Na]+	C14H20N2NaO4+	29.444	29.444	0.000	11	1.000	1.458	1.994	-0.488		303.131	71	567750100630571394	567749476589426622	2914
1	C13H25N3O4	[M + H]+	C13H26N3O4+	43.940	43.940	0.000	10	0.999	1.756	1.770	-0.348		288.192	72	567750192666184551	567749476606203842	2917
1	C19H34N4O6	[M + H]+	C19H35N4O6+	67.744	62.732	5.012	19	0.998	0.745	2.105	-0.595		415.255	71	567750200773774293	567749476622981062	2922
1	C10H16N2O2S	[M + H]+	C10H17N2O2S+	22.727	22.727	0.000	8	0.973	1.566	1.614	0.608		229.101	72	567750141105605267	567749476639758282	2929
1	C24H48N4O6	[M + H]+	C24H49N4O6+	53.624	48.355	5.269	13	0.977	0.892	2.255	-0.466		489.364	73	567750119177783806	567749476669118414	2930
1	C18H27N3O5	[M + H]+	C18H28N3O5+	36.439	34.192	2.247	8	0.997	-2.475	2.588	-3.816		366.201	71	567750094649493833	567749476685895634	2934
1	C29H41N3O8	[M + H]+	C29H42N3O8+	71.938	67.243	4.695	27	0.978	0.300	1.507	-6.657		560.293	71	567750124819122741	567749476702672854	2937
1	C22H32N4O6	[M + H]+	C22H33N4O6+	25.261	22.711	2.550	9	0.995	0.748	2.173	-0.269		449.239	72	567750174492265222	567749476719450074	2957
1	C22H32N4O6	[M + Na]+	C22H32N4NaO6+	19.345	17.293	2.052	11	0.994	1.307	1.652	0.394		471.222	72	567750207786650677	567749476732032990	2958
1	C14H20N2O3	[M + H]+	C14H21N2O3+	63.372	58.357	5.014	11	0.997	1.255	2.941	-0.591		265.155	72	567750104648714648	567749476748810210	2962
1	C13H18N2O4	[M + H]+	C13H19N2O4+	72.459	69.279	3.180	17	0.994	4.508	4.508	-0.216		267.134	72	567750117600725491	567749476765587430	2967
1	C10H20N2O3	[M + H]+	C10H21N2O3+	44.686	42.041	2.644	5	0.991	5.663	5.663	-0.270		217.155	72	567750106464848323	567749476782364650	2968
1	C26H44N4O6	[M + H]+	C26H45N4O6+	27.307	26.490	0.817	11	1.000	0.644	3.384	-0.510		509.333	72	567750202954812406	567749476799141870	2970
1	C8H9NO2	[M + H]+	C8H10NO2+	37.706	34.657	3.049	6	0.999	4.154	4.154	0.033		152.071	72	567750203802061836	567749476815919090	2981
1	C10H20N2O3	[M + Na]+	C10H20N2NaO3+	9.881	8.373	1.508	2	0.496	3.432	3.432	0.865		239.137	72	567750181026990898	567749476832696310	2986
1	C18H18N2O4	[M + H]+	C18H19N2O4+	55.400	50.637	4.763	14	0.871	2.531	2.531	0.998		327.134	70	567750115360967122	567749476849473530	2990
1	C20H29N3O7	[M + H]+	C20H30N3O7+	50.235	50.235	0.000	16	0.981	0.622	0.963	-0.090		424.208	73	567750146998602422	567749476866250750	2995
1	C24H27N3O5	[M + H]+	C24H28N3O5+	57.151	56.690	0.460	22	0.993	0.087	1.380	0.384		438.203	73	567750145786448554	567749476887222274	2997
1	C20H29N3O5	[M + H]+	C20H30N3O5+	43.394	39.146	4.247	16	0.983	1.975	2.050	-0.589		392.218	76	567750186462808902	567749476908193798	2999
1	C15H22N2O4	[M + H]+	C15H23N2O4+	64.296	58.559	5.737	20	0.995	0.485	1.943	-0.543		295.165	69	567750104778738082	567749476924971018	3002
1	C10H9NO	[M + H]+	C10H10NO+	20.012	16.634	3.379	3	0.187	3.101	3.101	1.497		160.076	72	567750216703741084	567749476950136846	3006
1	C12H24N2O3	[M + H]+	C12H25N2O3+	53.975	48.700	5.275	17	0.997	3.073	3.073	-0.472		245.186	73	567750205488172065	567749476966914066	3021
1	C16H19N3O3	[M + H]+	C16H20N3O3+	103.487	99.974	3.513	41	0.970	0.238	1.887	-1.438		302.149	73	567750185686862651	567749476987885590	3022
1	C14H33NO8	[M + H]+	C14H34NO8+	34.139	34.139	0.000	8	0.979	-0.103	1.740	-0.097		344.228	73	567750193769286514	567749477004662810	3026
1	C20H32N4O5	[M + H]+	C20H33N4O5+	40.878	37.410	3.469	14	0.997	-0.230	3.330	-0.902		409.244	73	567750168100145903	567749477025634334	3027
1	C13H21N3O5	[M + H]+	C13H22N3O5+	71.372	68.268	3.104	16	0.980	0.897	1.525	0.126		300.155	73	567750134029814377	567749477038217250	3028
1	C11H23NO2Si	[M + H]+	C11H24NO2Si+	27.287	27.287	0.000	4	0.640	4.438	4.438	2.729		230.158	73	567750214703058043	567749477138880554	3032
1	C11H20N2O3	[M + Na]+	C11H20N2NaO3+	12.729	9.499	3.230	4	0.936	1.075	1.075	-0.337		251.137	74	567750255882735379	567749477176629294	3034
1	C43H71N11O13	[M + Na]+	C43H71N11NaO13+	44.901	36.499	8.402	36	0.902	1.829	2.174	-1.903		972.511	73	567750226321280289	567749477214378034	3037
1	C9H11Br4NO3	[M + H]+	C9H12Br4NO3+	-1.747	-1.747	0.000	0	0.000	-9.931	9.931	-9.447		497.750	73	567750147199929025	567749477289875510	3038
1	C23H44N4O6	[M + H]+	C23H45N4O6+	26.207	19.897	6.310	6	0.993	2.887	3.475	-0.046		473.333	73	567750141910911647	567749477323429946	3042
1	C11H20N2O3	[M + H]+	C11H21N2O3+	48.988	45.876	3.112	14	0.953	1.218	1.775	-0.266		229.155	72	567750106225772985	567749477352790078	3045
1	C24H38N6O11	[M + H]+	C24H39N6O11+	42.820	37.070	5.750	13	0.999	0.984	1.628	0.402		587.267	74	567750174710369041	567749477386344514	3056
1	C16H29N3O6	[M + H]+	C16H30N3O6+	90.622	85.658	4.964	18	0.977	1.272	1.647	0.114		360.213	74	567750231908093274	567749477419898950	3057
1	C14H27N3O5	[M + Na]+	C14H27N3NaO5+	34.721	32.779	1.942	12	0.998	-0.380	2.009	-0.879		340.184	75	567750228586204495	567749477440870474	3074
1	C14H16N2O4	[M + H]+	C14H17N2O4+	77.441	75.453	1.988	12	0.989	4.433	4.433	0.036		277.118	75	567750253462621884	567749477457647694	3076
1	C30H47N3O6	[M + H]+	C30H48N3O6+	32.314	28.947	3.367	11	0.997	-0.890	2.255	-7.466		546.350	74	567750203097418752	567749477478619218	3084
1	C27H41N5O7	[M + H]+	C27H42N5O7+	45.047	45.047	0.000	16	1.000	0.748	0.933	0.310		548.308	75	567750213595761761	567749477499590742	3091
1	C15H30N2O3S	[M + H]+	C15H31N2O3S+	59.526	59.526	0.000	15	0.928	4.022	4.022	1.566		319.205	74	567750172067957498	567749477524756570	3093
1	C10H12N2O2	[M + H]+	C10H13N2O2+	34.489	31.426	3.063	9	1.000	2.817	2.817	0.738		193.097	74	567750198781479846	567749477545728094	3099
1	C13H11NO2	[M + H3N + H]+	C13H15N2O2+	110.891	105.910	4.981	29	0.872	0.610	1.513	-0.644		231.113	75	567750221153897695	567749477566699618	3107
1	C8H12FNO	[M + H]+	C8H13FNO+	53.725	53.725	0.000	14	0.861	-6.332	7.228	-6.957		158.096	75	567750254460866282	567749477600254054	3108
1	C13H11NO2	[M + H]+	C13H12NO2+	75.900	72.394	3.506	10	0.982	0.662	0.662	0.341		214.086	75	567750246823038586	567749477629614186	3109
1	C14H27N3O5	[M + H]+	C14H28N3O5+	80.146	74.365	5.781	23	0.999	0.822	1.536	-0.422		318.202	75	567750217416772785	567749477663168622	3110
1	C8H15N4O4	[M + H]+	C8H16N4O4+	71.642	69.668	1.974	22	0.842	-1.984	3.424	-2.236		232.116	75	567750199905553341	567749477705111666	3114
1	C20H31N3O5	[M + H]+	C20H32N3O5+	38.937	32.866	6.071	10	0.984	0.869	2.188	-0.263		394.234	80	567750235158678932	567749477742860406	3115
1	C14H20N2O3S	[M + H]+	C14H21N2O3S+	27.255	24.273	2.981	9	1.000	0.335	0.839	-0.141		297.127	75	567750226883317037	567749477780609146	3125
1	C10H10N2	[M + H]+	C10H11N2+	15.639	12.330	3.310	2	0.715	1.477	1.477	1.039		159.092	73	567750125813172811	567749477822552190	3129
1	C15H22N2O4	[M + H]+	C15H23N2O4+	57.681	51.736	5.945	14	0.984	2.256	2.256	0.801		295.165	74	567750196696910729	567749477864495234	3132
1	C18H31N5O4	[M + H]+	C18H32N5O4+	69.434	63.522	5.912	24	0.999	-1.067	3.362	-0.379		382.245	76	567750214002609260	567749477906438278	3134
1	C13H22N2O3	[M + H]+	C13H23N2O3+	42.849	40.241	2.607	9	1.000	6.253	6.253	-0.394		255.170	74	567750239348788757	567749477939992714	3138
1	C15H29N3O5	[M + H]+	C15H30N3O5+	103.963	99.193	4.770	31	0.999	0.366	1.603	-0.589		332.218	75	567750196294257534	567749477986130062	3141
1	C12H17N3O4	[M + H]+	C12H18N3O4+	51.012	46.386	4.626	10	1.000	2.396	2.396	0.289		268.129	73	567750180674669351	567749478023878802	3147
1	C12H24N2O3	[M + H]+	C12H25N2O3+	56.698	51.231	5.466	21	0.976	-0.020	2.231	-0.906		245.186	76	567750181744216886	567749478061627542	3150
1	C31H51N3O6	[M + H]+	C31H52N3O6+	47.962	45.419	2.543	16	0.997	0.274	2.916	-7.936		562.381	75	567750190862633820	567749478103570586	3152
1	C15H29N3O5	[M + Na]+	C15H29N3NaO5+	24.399	24.399	0.000	9	0.813	-2.225	4.466	-2.461		354.199	76	567750242238664236	567749478128736414	3153
1	C16H27N3O6	[M + H]+	C16H28N3O6+	41.293	41.293	0.000	13	0.895	0.712	1.467	-0.062		358.197	73	567750219564256445	567749478162290850	3157
1	C12H24N2O3	[M + Na]+	C12H24N2NaO3+	7.633	7.633	0.000	3	0.860	2.498	3.636	-1.294		267.168	76	567750214271044727	567749478204233894	3160
1	C17H34N4O4	[M + H]+	C17H35N4O4+	41.292	35.944	5.348	9	1.000	-0.601	2.457	-3.680		359.264	75	567750200538893257	567749478241982634	3165
1	C14H16N2O2	[M + H]+	C14H17N2O2+	72.712	69.527	3.185	23	0.974	0.535	1.622	0.173		245.128	76	567750242637123127	567749478271342766	3178
1	C10H13FN2O3	[M + H]+	C10H14FN2O3+	64.959	64.959	0.000	13	0.992	2.069	5.120	3.063		229.099	76	567750233124441468	567749478300702898	3180
1	C12H22N2O4	[M + H]+	C12H23N2O4+	86.156	83.090	3.066	20	0.995	1.809	2.005	0.065		259.165	76	567750228376489284	567749478325868726	3182
1	C9H12N2O2	[M + H]+	C9H13N2O2+	43.040	40.310	2.730	6	0.900	1.524	1.572	0.435		181.097	76	567750248106495621	567749478351034554	3183
1	C14H27N3O5S	[M + H]+	C14H28N3O5S+	61.866	61.866	0.000	25	0.825	1.375	3.066	-0.672		350.174	76	567750253248712369	567749478384588990	3188
1	C19H14Cl8N2O5S	[M + H]+	C19H15Cl8N2O5S+	47.953	47.953	0.000	15	0.641	0.715	1.225	3.092		662.822	76	567750284064264426	567749478439114950	3205
1	C34H42N6O6	[M + H]+	C34H43N6O6+	33.961	29.768	4.192	18	0.746	0.563	2.244	-1.181		631.323	76	567750244872687171	567749478464280778	3207
1	C13H25N3O4	[M + H]+	C13H26N3O4+	57.670	53.163	4.506	13	0.993	0.065	1.952	-0.848		288.192	77	567750266964086726	567749478489446606	3214
1	C17H22N2O5	[M + H]+	C17H23N2O5+	57.247	57.247	0.000	10	0.977	2.273	4.454	-0.920		335.160	77	567750264401366938	567749478523001042	3216
1	C26H44N6O9	[M + H]+	C26H45N6O9+	79.769	73.525	6.243	32	0.948	1.085	2.224	0.319		585.324	77	567750238304407028	567749478543972566	3219
1	C8H9NO	[M + H]+	C8H10NO+	23.967	23.967	0.000	3	1.000	6.718	6.718	2.055		136.076	78	567750238010805742	567749478569138394	3226
1	C11H17N2O5S	[M + K]+	C11H17KN2O5S+	49.079	49.079	0.000	10	0.632	5.625	5.625	3.762		328.050	77	567750224505146613	567749478590109918	3236
1	C20H18N2O4	[M + H]+	C20H19N2O4+	20.168	20.168	0.000	5	0.993	-0.307	2.655	-2.250		351.133	79	567750257833086779	567749478611081442	3238
1	C25H43N5O6	[M + H]+	C25H44N5O6+	34.203	28.247	5.956	9	0.976	-0.516	1.586	0.156		510.329	77	567750239130684938	567749478636247270	3239
1	C14H20N2O3	[M + Na]+	C14H20N2NaO3+	32.942	30.198	2.744	9	0.864	0.642	1.498	-0.690		287.136	72	567750202778651616	567749478657218794	3247
1	C16H21N3O4	[M + H]+	C16H22N3O4+	41.764	41.764	0.000	13	1.000	0.594	1.079	-1.190		320.160	77	567750233078304114	567749478682384622	3251
1	C10H16N2O2	[M + H]+	C10H17N2O2+	46.278	43.429	2.849	12	0.996	2.950	2.950	1.196		197.129	74	567750189457541969	567749478703356146	3253
1	C11H18N2O4	[M + H]+	C11H19N2O4+	87.897	82.779	5.117	22	0.999	3.572	3.593	0.056		243.134	78	567750225344007435	567749478724327670	3254
1	C13H14N2O4S2	[M + H]+	C13H15N2O4S2+	74.407	67.856	6.551	46	0.945	0.734	2.032	-0.049		327.047	77	567750278943019179	567749478749493498	3255
1	C20H29N3O6	[M + H]+	C20H30N3O6+	68.019	62.467	5.552	11	0.989	1.131	1.685	-1.261		408.212	78	567750235506806175	567749478774659326	3267
1	C25H40N4O6	[M + H]+	C25H41N4O6+	23.138	19.858	3.281	6	0.995	1.838	2.488	-0.115		493.302	72	567750099808487799	567749478795630850	3268
1	C19H27N3O5	[M + H]+	C19H28N3O5+	54.030	49.582	4.448	14	0.986	1.519	1.519	1.038		378.203	74	567750259678580551	567749478820796678	3269
1	C14H20N2O4	[M + H]+	C14H21N2O4+	49.529	44.381	5.148	12	1.000	1.283	2.203	1.125		281.150	76	567750217387412647	567749478845962506	3270
1	C10H20N2O3S	[M + H]+	C10H21N2O3S+	44.864	44.864	0.000	13	1.000	1.338	2.333	-0.776		249.127	78	567750220306648264	567749478875322638	3274
1	C16H29N3O4	[M + Na]+	C16H29N3NaO4+	58.254	54.822	3.432	26	0.957	-0.612	2.545	-0.163		350.205	77	567750216103955601	567749478896294162	3275
1	C16H22N2O3	[M + H]+	C16H23N2O3+	18.721	18.721	0.000	3	0.996	3.070	3.070	-0.767		291.170	78	567750225696328982	567749478925654294	3276
1	C14H27N3O4	[M + H]+	C14H28N3O4+	71.705	68.073	3.632	22	0.950	0.115	2.104	-0.693		302.207	78	567750225012657408	567749478950820122	3280
1	C18H36N6O4	[M + H]+	C18H37N6O4+	83.500	77.666	5.834	35	0.974	1.106	1.810	0.342		401.287	78	567750220885462228	567749478975985950	3281
1	C25H36N4O7	[M + H]+	C25H37N4O7+	20.090	20.090	0.000	4	0.986	2.601	2.601	0.102		505.266	78	567750245019487822	567749479001151778	3282
1	C11H12N2	[M + H]+	C11H13N2+	29.106	26.638	2.468	6	0.983	1.739	3.639	0.162		173.107	78	567750279760908482	567749479030511910	3286
1	C29H41N5O9	[M + H]+	C29H42N5O9+	47.405	42.836	4.569	20	0.987	1.328	1.456	0.284		604.298	78	567750292624839032	567749479064066346	3288
1	C18H22N2O5	[M - H2O + H]+	C18H21N2O4+	53.612	48.999	4.613	23	0.877	1.181	1.609	-54718.882		329.149	78	567750277886054549	567749479089232174	3289
1	C14H19NO6	[M + H]+	C14H20NO6+	92.280	86.956	5.324	28	0.999	1.604	1.911	-0.370		298.128	79	567750231954230628	567749479118592306	3293
1	C11H19N7O5	[M + H]+	C11H20N7O5+	50.615	47.037	3.579	20	0.893	6.571	6.571	1.509		330.153	79	567750265689018288	567749479135369526	3298
1	C16H29N3O4	[M + H]+	C16H30N3O4+	84.607	79.366	5.241	30	0.989	1.094	1.664	-0.355		328.223	77	567750246193892964	567749479156341050	3301
1	C12H26N2O6	[M + H]+	C12H27N2O6+	72.535	72.535	0.000	29	0.948	1.211	5.143	1.955		295.187	79	567750255404584689	567749479177312574	3303
1	C30H48N6O6	[M + H]+	C30H49N6O6+	40.290	40.290	0.000	24	0.933	1.161	3.727	-6.969		589.367	79	567750250937650854	567749479198284098	3304
1	C32H38N4O7	[M + H]+	C32H39N4O7+	44.096	44.096	0.000	12	0.957	-0.323	3.141	-0.936		591.281	78	567750236765097397	567749479219255622	3305
1	C18H33N3O3	[M + H]+	C18H34N3O3+	37.093	33.372	3.721	10	0.986	1.294	2.203	-1.354		340.259	79	567750238799334911	567749479236032842	3312
1	C16H29N3O6	[M + H]+	C16H30N3O6+	41.433	41.433	0.000	16	0.987	0.269	0.669	-0.839		360.213	77	567750210064157760	567749479252810062	3313
1	C26H42N4O6	[M + H]+	C26H43N4O6+	23.985	18.160	5.824	5	0.997	1.695	3.722	0.250		507.318	79	567750237138390487	567749479286364498	3327
1	C23H29N3O6	[M + H]+	C23H30N3O6+	34.826	29.752	5.074	9	0.995	0.528	3.247	-1.187		444.212	79	567750227625708857	567749479303141718	3334
1	C18H32N4O5	[M + H]+	C18H33N4O5+	52.306	49.042	3.263	11	1.000	0.722	0.890	0.528		385.245	79	567750274568360028	567749479315724634	3338
1	C33H62NO7P	[M + Na]+	C33H62NNaO7P+	39.612	33.718	5.895	8	0.771	6.174	7.407	-6.648		638.411	80	567750232453352816	567749479345084766	3344
1	C25H38N4O5	[M + H]+	C25H39N4O5+	35.635	35.635	0.000	11	0.814	-2.473	4.050	-3.254		475.290	80	567750236790263231	567749479361861986	3350
1	C14H18N2O3	[M + H]+	C14H19N2O3+	76.970	71.575	5.394	24	0.989	3.265	3.265	-0.396		263.139	80	567750235649412522	567749479382833510	3353
1	C10H9NO2	[M + H]+	C10H10NO2+	49.886	46.505	3.381	19	0.989	2.032	2.381	-0.025		176.071	79	567750269421948919	567749479412193642	3360
1	C14H18N2O3	[M + Na]+	C14H18N2NaO3+	14.509	11.004	3.505	5	0.990	0.969	2.148	-0.605		285.121	80	567750236848983499	567749479433165166	3361
1	C13H11NO2	[M + H3N + H]+	C13H15N2O2+	109.352	103.931	5.422	27	0.873	1.165	2.131	-0.480		231.113	80	567750240141512225	567749479454136690	3363
1	C8H9NO2	[M + H]+	C8H10NO2+	37.171	34.513	2.658	6	1.000	5.985	5.985	2.532		152.071	80	567750245770268249	567749479475108214	3374
1	C14H18N2O3	[M - H2O + H]+	C14H17N2O2+	28.242	28.242	0.000	11	0.989	2.838	2.838	-73471.903		245.129	77	567750202883509227	567749479496079738	3376
1	C11H14N2O2	[M + H]+	C11H15N2O2+	25.457	22.851	2.605	4	1.000	0.955	0.955	-0.648		207.113	80	567750246621711983	567749479517051262	3377
1	C26H44N6O7	[M + Na]+	C26H44N6NaO7+	34.676	29.832	4.844	16	0.922	0.345	1.247	0.358		575.317	80	567750248551091866	567749479538022786	3378
1	C26H44N6O7	[M + H]+	C26H45N6O7+	57.850	53.466	4.384	23	1.000	1.007	1.777	-0.057		553.334	80	567750253823332051	567749479563188614	3379
1	C12H24N2O3	[M + Na]+	C12H24N2NaO3+	20.497	17.191	3.306	7	0.986	7.097	7.097	-0.887		267.168	80	567750281681899750	567749479584160138	3381
1	C17H33N5O5	[M + H]+	C17H34N5O5+	62.789	57.765	5.024	10	0.996	-0.674	4.908	-4.800		388.254	80	567750237603958243	567749479600937358	3382
1	C11H11NO	[M + H]+	C11H12NO+	8.096	5.001	3.096	1	1.000	0.006	1.215	0.170		174.091	82	567750270525050916	567749479626103186	3387
1	C14H28N6O3	[M + H]+	C14H29N6O3+	39.193	39.193	0.000	16	0.840	-1.607	2.854	-11.882		329.226	79	567750254246956766	567749479651269014	3395
1	C13H27NO5S	[M + H]+	C13H28NO5S+	44.954	44.954	0.000	14	0.779	2.503	4.744	-3.983		310.167	81	567750276183167090	567749479672240538	3403
1	C13H16BN3O2	[M + H]+	C13H17BN3O2+	70.347	70.347	0.000	15	0.703	0.617	2.428	0.071		257.144	81	567750266896977851	567749479693212062	3405
1	C26H36N6O5	[M + H]+	C26H37N6O5+	62.853	57.008	5.845	18	0.994	1.489	2.838	-0.180		513.282	81	567750260181897064	567749479718377890	3406
1	C14H20N2O3	[M + H]+	C14H21N2O3+	24.069	20.853	3.216	4	0.984	3.400	3.400	1.701		265.155	78	567750233594203529	567749479739349414	3417
1	C10H11FN2O3	[M + H]+	C10H12FN2O3+	36.495	36.495	0.000	6	0.994	-5.835	7.787	-5.553		227.081	81	567750257136832292	567749479760320938	3423
1	C21H34N6O4	[M + H]+	C21H35N6O4+	67.690	64.711	2.980	32	0.941	0.144	2.700	0.477		435.272	81	567750257543679792	567749479785486766	3428
1	C20H36N4O5	[M + H]+	C20H37N4O5+	36.620	36.620	0.000	10	0.998	-0.031	1.713	-0.710		413.276	82	567750255710768904	567749479852595634	3430
1	C16H31N3O4	[M + H]+	C16H32N3O4+	35.974	35.974	0.000	9	0.999	5.037	5.323	-0.100		330.239	82	567750255509442300	567749479877761462	3433
1	C16H29N3O4	[M + Na]+	C16H29N3NaO4+	38.954	35.963	2.991	24	0.934	-0.158	2.739	-0.418		350.205	82	567750253626199752	567749479902927290	3434
1	C12H13NO3	[M + H]+	C12H14NO3+	65.122	62.883	2.239	11	0.896	1.415	1.990	0.660		220.097	82	567750271061921839	567749479923898814	3435
1	C12H24N2O3	[M + Na]+	C12H24N2NaO3+	4.409	4.409	0.000	1	1.000	0.404	0.469	1.148		267.168	81	567750267479986129	567749479949064642	3437
1	C17H32N4O6	[M + H]+	C17H33N4O6+	79.869	74.332	5.537	25	1.000	1.370	2.461	-0.554		389.239	82	567750321909470162	567749479970036166	3450
1	C15H20N2O3	[M + H]+	C15H21N2O3+	84.176	81.598	2.578	24	0.996	1.475	2.067	-0.327		277.155	82	567750259833769810	567749479986813386	3452
1	C20H29N3O5	[M + H]+	C20H30N3O5+	47.198	44.318	2.880	19	0.989	1.750	1.860	-0.317		392.218	79	567750264917266341	567749480007784910	3457
1	C13H21N3O4	[M + H]+	C13H22N3O4+	52.905	52.905	0.000	13	0.995	1.213	1.607	-0.995		284.160	84	567750263893856142	567749480028756434	3464
1	C40H54N4O6	[M + H]+	C40H55N4O6+	36.637	35.534	1.103	15	0.981	0.659	2.431	-5.589		687.408	83	567750269476474881	567749480053922262	3465
1	C16H29N3O4	[M + H]+	C16H30N3O4+	74.837	74.837	0.000	27	0.970	-0.245	1.550	-0.595		328.223	83	567750286161416457	567749480070699482	3475
1	C32H58N6O8	[M + Na]+	C32H58N6NaO8+	17.074	11.210	5.864	5	0.979	-1.404	1.404	-0.478		677.421	82	567750256608349977	567749480095865310	3477
1	C19H35N5O7	[M + H]+	C19H36N5O7+	68.829	68.829	0.000	23	0.989	1.655	1.950	1.087		446.261	83	567750263851913092	567749480116836834	3481
1	C21H20O3	[M + Na]+	C21H20NaO3+	10.839	10.839	0.000	4	0.382	-4.153	4.153	-2.152		343.130	83	567750262417461113	567749480133614054	3484
1	C15H22N2O4	[M + H]+	C15H23N2O4+	55.771	51.649	4.121	16	0.997	0.991	1.783	-0.448		295.165	83	567750288069824810	567749480154585578	3491
1	C26H40N4O8	[M + H]+	C26H41N4O8+	32.063	32.063	0.000	11	1.000	1.247	1.821	1.562		537.293	83	567750274341867600	567749480175557102	3492
1	C15H22N2O3	[M + H]+	C15H23N2O3+	36.357	30.765	5.592	7	0.998	1.139	1.231	-0.319		279.170	83	567750279182094517	567749480192334322	3493
1	C16H20N2O3	[M + H]+	C16H21N2O3+	66.908	61.697	5.211	9	0.999	0.597	2.408	-0.808		289.154	83	567750259921850204	567749480209111542	3494
1	C15H22N2O4	[M + Na]+	C15H22N2NaO4+	51.165	51.165	0.000	11	0.931	2.231	2.373	0.248		317.147	83	567750267689701340	567749480225888762	3495
1	C22H36N4O8	[M + Na]+	C22H36N4NaO8+	19.470	13.190	6.280	2	0.977	2.530	2.530	2.001		507.244	83	567750271548461115	567749480251054590	3498
1	C20H31N3O5	[M + H]+	C20H32N3O5+	39.762	33.511	6.251	9	1.000	1.718	1.718	0.818		394.234	82	567750275155562599	567749480272026114	3499
1	C12H22N4O4	[M + H]+	C12H23N4O4+	117.617	114.531	3.085	47	0.928	1.091	2.141	-0.220		287.171	83	567750269853962253	567749480292997638	3501
1	C14H20N2O3S	[M + H]+	C14H21N2O3S+	38.994	33.826	5.168	14	0.979	2.178	2.326	-0.902		297.126	83	567750270030123031	567749480313969162	3506
1	C17H28N4O3	[M + H]+	C17H29N4O3+	101.676	98.016	3.660	35	0.997	0.412	2.088	-0.702		337.223	83	567750329908008089	567749480330746382	3507
1	C11H18N2O4	[M + H]+	C11H19N2O4+	64.917	59.819	5.098	14	0.960	1.199	1.199	-0.473		243.134	83	567750278745886880	567749480351717906	3513
1	C11H17FN2O4	[M - H2O + H]+	C11H16FN2O3+	50.937	50.937	0.000	13	0.833	-0.843	5.232	-74083.981		243.114	83	567750267744227302	567749480372689430	3523
1	C14H27N3O4S	[M + H]+	C14H28N3O4S+	70.617	65.755	4.862	15	0.999	1.086	1.276	-1.148		334.179	83	567750325889864737	567749480389466650	3526
1	C23H27N3O5	[M + H]+	C23H28N3O5+	44.954	39.017	5.937	9	0.999	1.318	2.527	-1.205		426.202	83	567750289797878081	567749480410438174	3528
1	C12H24N2O3	[M + H]+	C12H25N2O3+	62.536	57.024	5.512	18	0.947	4.811	4.811	-0.405		245.186	80	567750261113032563	567749480427215394	3554
